state,county,city,address1,address2,date
Indiana,Harrison,Corydon,"2630  Whippoorwill Lane",,01/29/2010
Indiana,Steuben,Angola,"1208 West Maumee Street 111",,01/30/2010
Indiana,Elkhart,Elkhart,"57817  County Road 105",,01/30/2010
Indiana,Howard,Kokomo,"3608 South Lafountain Street",,01/30/2010
Indiana,Steuben,Angola,"1961 North 100 East",,02/01/2010
Indiana,Bartholomew,Columbus,"1449  Chestnut Street",,02/03/2010
Indiana,Decatur,Westport,"13500 South State Route 3",,02/03/2010
Indiana,Elkhart,Goshen,"15666  County Road 44",,02/05/2010
Indiana,Marshall,Plymouth,"326  Pennsylvania Avenue",,02/06/2010
Indiana,Pike,Stendal,"5992 East E Cr 900 S",,02/07/2010
Indiana,Wabash,"La Fontaine","101  Thomas Road",,02/08/2010
Indiana,Vanderburgh,Evansville,"2917 West Virginia Street D",,02/09/2010
Indiana,Noble,Albion,"0886 West Us 6",,04/02/2010
Indiana,Jennings,Butlerville,"5325 East Us50",,04/04/2010
Indiana,"St. Joseph","South Bend","1718  Olive Street",,04/07/2010
Indiana,Sullivan,Carlisle,"1659 East 425 S Road",,04/07/2010
Indiana,"St. Joseph","South Bend","1938 East Randolf Street",,04/09/2010
Indiana,Kosciusko,Warsaw,"3160  Stoneburner Road 2",,04/10/2010
Indiana,Elkhart,Elkhart,"513 West Cleveland Avenue",,04/10/2010
Indiana,Noble,Kendallville,"614 East Dowling Street",,04/17/2010
Indiana,Bartholomew,Columbus,"837  Fourth Street 4",,04/19/2010
Indiana,Noble,Kendallville,"316  Ashton Drive Apt B",,04/19/2010
Indiana,Kosciusko,Warsaw,"1091 North 400 E",,04/19/2010
Indiana,Vanderburgh,Evansville,"520 East Illinois Street",,04/20/2010
Indiana,Bartholomew,Edinburgh,"7955 West 600 S Road",,04/23/2010
Indiana,Posey,"New Harmony","10002  Bethsaida Church Road",,04/24/2010
Indiana,Starke,Knox,"802 South Main Street",,04/25/2010
Indiana,Vanderburgh,Evansville,"902 Southeast 8th Street",,04/26/2010
Indiana,Kosciusko,"Etna Green","9462 North Sr 19  17",,04/26/2010
Indiana,Jefferson,Madison,"849 East",,04/26/2010
Indiana,Elkhart,Goshen,"621 North Main Street",,04/28/2010
Indiana,Vanderburgh,Evansville,"1600  Uhlhorn Avenue",,04/29/2010
Indiana,Noble,Wolcottville,"102 South Main Street",,04/29/2010
Indiana,Howard,Kokomo,"625 South Mccann Street",,04/30/2010
Indiana,Kosciusko,Pierceton,"4773 South E 100",,05/01/2010
Indiana,Dekalb,Garrett,"1100 South Lee Street",,05/06/2010
Indiana,Kosciusko,Warsaw,"4265 North Deer Run",,05/07/2010
Indiana,Cass,Logansport,"1730  Woodlawn Avenue",,05/10/2010
Indiana,Elkhart,Goshen,"505 North Chicago Avenue",,05/11/2010
Indiana,Crawford,Marengo,"162 North Main Street",,05/11/2010
Indiana,Noble,Kendallville,"528 East Richmond Street",,05/13/2010
Indiana,Vanderburgh,Pike,"3944 South Sr 61",,05/14/2010
Indiana,Posey,"Mount Vernon","411 West 8th Street",,05/14/2010
Indiana,Jennings,"North Vernon","5575 East C.r. 100 North",,05/16/2010
Indiana,Kosciusko,Warsaw,"33  Ems B60 Lane",,05/18/2010
Indiana,Vanderburgh,Evansville,"6600  Rosser Drive",,05/20/2010
Indiana,Monroe,Bloomington,"1030 North Oard Road",,05/20/2010
Indiana,Dekalb,Ashley,"202 East State Street",,05/21/2010
Indiana,Steuben,Angola,"900  Redding Lane",,05/22/2010
Indiana,Bartholomew,Columbus,"3560 North S. R. 9",,05/23/2010
Indiana,Vermillion,Hillsdale,"6033  County Road 360 E",,05/25/2010
Indiana,Lagrange,Shipshewana,"6550 West 600 N",,05/26/2010
Indiana,Lagrange,Stroh,"3910 South 1175 E",,05/27/2010
Indiana,Wabash,"North Manchester","500 East State Road 13",,05/27/2010
Indiana,Noble,Kendallville,"403 North Main Street",,05/27/2010
Indiana,Noble,Kendallville,"116 East Wayne Street",,05/28/2010
Indiana,Lagrange,"South Milford","7430 South Sr3",,05/30/2010
Indiana,Dekalb,Spencerville,"5983  County  64 Road",,05/30/2010
Indiana,"St. Joseph","South Bend","3624  Mishawaka Avenue",,06/03/2010
Indiana,Madison,Alexandria,"1141 North Park Avenue 64",,06/05/2010
Indiana,Tippecanoe,Lafayette,"616 South 29th Street",,06/08/2010
Indiana,Kosciusko,Leesburg,"5219 E North 500  4",,06/08/2010
Indiana,Posey,Winslow,"7449  State Road 56",,06/08/2010
Indiana,Noble,Ligonier,"722  Water Street",,06/09/2010
Indiana,Noble,Kendallville,"710  Clayde Street",,06/09/2010
Indiana,Orange,Paoli,"1449 South State Road 37 Highway",,06/09/2010
Indiana,Vigo,"West Terre Haute","16 East Johnson Avenue",,06/10/2010
Indiana,Vanderburgh,Evansville,"6434  St Andrews Drive",,06/10/2010
Indiana,Dekalb,Auburn,"108 East 11th Street",,06/11/2010
Indiana,Madison,Anderson,"1040  Main Street",,06/11/2010
Indiana,Pike,Petersburg,"1213 East Spruce Street",,06/11/2010
Indiana,Franklin,Cornettsville,"18022  Laurel Road",,06/15/2010
Indiana,Vanderburgh,Evansville,"1730 East Division Street",,06/15/2010
Indiana,Gibson,Elberfeld,"1086  Sr 57",,06/17/2010
Indiana,Knox,Vincennes,"1636  Prairie Street",,06/19/2010
Indiana,Jennings,"North Vernon","123  Hoosier",,06/25/2010
Indiana,Greene,Solsberry,"8245 North Sherfield Road",,06/28/2010
Indiana,Starke,Knox,"214 West Locust Street",,06/28/2010
Indiana,Shelby,Shelbyville,"911  Hale Road 30",,06/29/2010
Indiana,Gibson,Francisco,"2166 South Cr 750 E",,07/02/2010
Indiana,Elkhart,Elkhart,"3338 South Pleasant Plain Avenue A",,07/02/2010
Indiana,Vanderburgh,Evansville,"2732  Stringtown  B",,07/05/2010
Indiana,Steuben,Angola,"400 East 200 N Circle",,07/06/2010
Indiana,Noble,Kendallville,"1404  Maple Street",,07/10/2010
Indiana,Knox,Oaktown,"13979 North Delisle Road",,07/11/2010
Indiana,Vanderburgh,Evansville,"2412 West Maryland Street",,08/07/2010
Indiana,Vanderburgh,Evansville,"1315 East Illinois",,09/22/2010
Indiana,Vanderburgh,Evansville,"652  Maxwell Avenue",,11/27/2010
Indiana,Vanderburgh,Evansville,"480  Applewood  Ct4",,01/21/2011
Indiana,Vanderburgh,Evansville,"16 West Missouri Street",,01/25/2011
Indiana,Vanderburgh,Evansville,"1401  Green Meadow Road",,05/04/2011
Indiana,Vanderburgh,Evansville,"810 South Barker Avenue",,07/13/2011
Indiana,Vanderburgh,Evansville,"2103 West Indiana Street",,09/18/2011
Indiana,Jackson,Seymour,"8191 North Redding Road",,07/01/2012
Indiana,Elkhart,Elkhart,"2523  Eddy Street",,07/02/2012
Indiana,Vanderburgh,Evansville,"106  Elk Trail Drive",,07/03/2012
Indiana,Delaware,Muncie,"2213 East Memorial",,07/03/2012
Indiana,Clinton,Frankfort,"5th East North Street",,07/04/2012
Indiana,Madison,Anderson,"1040  Albramba",,07/04/2012
Indiana,Brown,Nineveh,"7654  Ford Ridge Road",,07/05/2012
Indiana,Howard,Kokomo,"1133 North Armstrong",,07/05/2012
Indiana,Noble,Ligonier,"109 West Lincolnway  B-4",,07/07/2012
Indiana,Vanderburgh,Evansville,"613  Adams",,07/07/2012
Indiana,Tipton,Tipton,"1624 North 25th West",,07/08/2012
Indiana,Morgan,Martinsville,"22 North Drive",,07/09/2012
Indiana,Madison,Anderson,"1312 East 7th Street",,07/09/2012
Indiana,Grant,Upland,"957  Hope B",,07/11/2012
Indiana,Hendricks,Hagerstown,"1040  N. County 900 E Road",,07/13/2012
Indiana,Vermillion,Clinton,"3050  Price Street",,07/14/2012
Indiana,Vanderburgh,Evansville,"1416 North Grand",,07/17/2012
Indiana,Whitley,Churubusco,"156  Staunton",,07/17/2012
Indiana,Tippecanoe,Lafayette,"3006  Elk Street",,07/18/2012
Indiana,Howard,Kokomo,"1719 North Webster",,07/19/2012
Indiana,Jefferson,Hanover,"40  Amber Waves Boulevard",,07/21/2012
Indiana,Lagrange,Wolcottville,"206  Booth Street",,07/22/2012
Indiana,Clark,Clarksville,"313  Lakeview Drive",,07/23/2012
Indiana,Howard,Kokomo,"2136  Mark Lane",,07/25/2012
Indiana,Miami,Peru,"159  E 2nd Street",,07/25/2012
Indiana,Vermillion,Clinton,"732  Morgan Street",,07/25/2012
Indiana,Howard,Kokomo,"1021 South Washington Street",,07/26/2012
Indiana,Marshall,Bremen,"4515  West Shore Drive 2",,07/27/2012
Indiana,Jefferson,Madison,"205 East 1st  1",,07/29/2012
Indiana,Delaware,Muncie,"3908 East 28th Street",,07/30/2012
Indiana,Vanderburgh,Evansville,"610 East Illinois Street",,07/30/2012
Indiana,Delaware,Muncie,"211 North Jefferson Street",,10/02/2012
Indiana,Steuben,Angola,"1460 N 290 W",,10/02/2012
Indiana,Madison,Anderson,"1425  Pearl Street",,10/03/2012
Indiana,Monroe,Bloomington,"5415  Fairfax Road",,10/03/2012
Indiana,Knox,Vincennes,"2410  Oliphant Drive",,10/03/2012
Indiana,Marshall,Plymouth,"1711  Ritter Street",,10/04/2012
Indiana,Madison,Alexandria,"112 North Harrison Street 6",,10/04/2012
Indiana,Madison,Anderson,"1807  Brown Street",,10/05/2012
Indiana,Wells,Bluffton,"419 East Market",,10/05/2012
Indiana,Delaware,Muncie,"2109 North New York Avenue",,10/07/2012
Indiana,Wabash,Wabash,"171 East Main Street",,10/07/2012
Indiana,"St. Joseph",Osceola,"10617  Toledo Avenue",,10/09/2012
Indiana,Boone,Lebanon,"619 East Ash Street",,10/09/2012
Indiana,Johnson,Franklin,"599  Yandes Street",,10/10/2012
Indiana,Scott,Austin,"227 North 6th Street",,10/10/2012
Indiana,Ripley,Milan,"3908 North Deleware Road",,10/10/2012
Indiana,Tippecanoe,Lafayette,"1707  Pierce Street",,10/10/2012
Indiana,Vanderburgh,Evansville,"2446  Indian Road",,10/11/2012
Indiana,Grant,Fairmount,"118 North Walnut Street",,10/11/2012
Indiana,Kosciusko,Syracuse,"10310 North Buttermilk Drive",,10/11/2012
Indiana,Lawrence,Bedford,"267  Greenhill Road",,10/13/2012
Indiana,Vermillion,Clinton,"840 North 7th",,10/15/2012
Indiana,Vermillion,Clinton,"720  Morgan",,10/15/2012
Indiana,Dekalb,Butler,"409 North Broadway",,10/15/2012
Indiana,Madison,Anderson,"51  Leisure Lane",,10/15/2012
Indiana,Miami,Peru,"420  Monroe Avenue",,10/15/2012
Indiana,Tipton,Tipton,"941 East Market Street",,10/16/2012
Indiana,Starke,Knox,"406 East John Street",,10/17/2012
Indiana,Bartholomew,Columbus,"1192  Elliott",,10/17/2012
Indiana,Pike,Petersburg,"800  Liberty Street 316",,10/17/2012
Indiana,Decatur,Westport,"8620 East 1400 South",,10/17/2012
Indiana,Daviess,Washington,"900 North Meridian Street Apt 48",,10/18/2012
Indiana,Grant,Marion,"1421 North Boots Street",,10/18/2012
Indiana,Tippecanoe,Lafayette,"2660  Priest Drive",,10/20/2012
Indiana,Madison,Anderson,"1911 East 45th Street",,10/20/2012
Indiana,Madison,Anderson,"827  Dewey Entrada",,10/21/2012
Indiana,Posey,"Mount Vernon","209  Locust G",,10/22/2012
Indiana,Grant,Marion,"514 East 7th Street",,10/22/2012
Indiana,Parke,Rockville,"901 East High Street",,10/22/2012
Indiana,Monroe,Bloomington,"7255  Victor Pike",,10/23/2012
Indiana,Delaware,Muncie,"319 East 7th Street",,10/23/2012
Indiana,Jefferson,Madison,"2862  Windridge  6",,10/23/2012
Indiana,Grant,Marion,"214 East 4th Street",,10/23/2012
Indiana,Kosciusko,Warsaw,"3699 N 175 East 36",,10/24/2012
Indiana,Scott,Austin,"153 North 6th Street",,10/24/2012
Indiana,Washington,Fredericksburg,"6171 South Bullington Road",,10/25/2012
Indiana,Bartholomew,Columbus,"2331  Illinois Avenue",,10/26/2012
Indiana,Madison,Anderson,"2755 East 12th Street",,10/26/2012
Indiana,Dekalb,Auburn,"514 North Indiana Street",,10/27/2012
Indiana,Lagrange,Wolcottville,"11990 East 650 S Lot 11",,10/28/2012
Indiana,Kosciusko,Warsaw,"2204 East Market Street",,10/28/2012
Indiana,Grant,Fairmount,"504  Lockerbie Place",,10/29/2012
Indiana,Posey,"Mount Vernon","221  Nettleton",,10/29/2012
Indiana,Vanderburgh,Evansville,"1108  Parrett  B",,10/30/2012
Indiana,Monroe,Bloomington,"1702 East 8th Street",,10/30/2012
Indiana,Elkhart,Goshen,"607 North Main Street",,10/30/2012
Indiana,Steuben,Fremont,"604 North Broad",,10/31/2012
Indiana,Kosciusko,Warsaw,"106  Boydston",,10/31/2012
Indiana,Steuben,Angola,"201 West Fox 119 Lake 119",,10/31/2012
Indiana,Hamilton,Noblesville,"415  Kings Lane  F",,11/01/2012
Indiana,"St. Joseph",Mishawaka,"124 North Merrifield",,11/01/2012
Indiana,Jay,Portland,"420 North 600 East",,11/02/2012
Indiana,Tippecanoe,Lafayette,"1533 North 17th",,11/03/2012
Indiana,Madison,Anderson,"403  Vineyard",,11/05/2012
Indiana,Starke,"North Judson","5251 North  Street",,11/06/2012
Indiana,Clay,Brazil,"Lot 48 Lake Brazilian Est",,11/09/2012
Indiana,Benton,Oxford,"403 East Mcconnel Street",,11/09/2012
Indiana,Miami,Peru,"3013  March",,11/10/2012
Indiana,Dekalb,Butler,"116 East Willow Street",,11/11/2012
Indiana,Delaware,Muncie,"1800 North 19th Street",,11/11/2012
Indiana,Warrick,Boonville,"223 East N 4th Street",,11/12/2012
Indiana,Elkhart,Elkhart,"23995  Sunnyside Avenue",,11/12/2012
Indiana,Vanderburgh,Evansville,"809  Harmony Way",,11/12/2012
Indiana,Madison,Alexandria,"625 1/2 E Adams Street Street",,11/13/2012
Indiana,Elkhart,Elkhart,"425 East Franklin Street 1",,11/14/2012
Indiana,Dubois,Jasper,"311 East 9th",,11/14/2012
Indiana,Warrick,Boonville,"666 North Rockport Road",,11/14/2012
Indiana,Dekalb,Auburn,"1623  Pennsylvania Avenue",,11/14/2012
Indiana,Warrick,Boonville,"320 East Chestnut",,11/15/2012
Indiana,Shelby,Shelbyville,"596  Chestnut Street 75",,11/16/2012
Indiana,Vanderburgh,Evansville,"2446  Indian Bend",,11/18/2012
Indiana,Monroe,Bloomington,"1142 East Popcorn Road",,11/18/2012
Indiana,Madison,Anderson,"4203  Brown Street",,11/19/2012
Indiana,Vanderburgh,Evansville,"805  Carriage Circle D",,11/20/2012
Indiana,Noble,Kendallville,"322 East Gertrude Street",,11/20/2012
Indiana,Decatur,Greensburg,"1435  Daniel Drive",,11/21/2012
Indiana,Delaware,Muncie,"1338 East Jackson Street",,11/21/2012
Indiana,Howard,Kokomo,"129 East Lordeman",,11/24/2012
Indiana,Noble,Albion,"325 East Hazel Street 113",,11/27/2012
Indiana,Starke,Walkerton,"11220 East 875 North",,11/28/2012
Indiana,Tippecanoe,Lafayette,"1835  Greenbush Street",,11/28/2012
Indiana,Howard,Kokomo,"1810 North Washington Street 9",,11/29/2012
Indiana,Kosciusko,Warsaw,"2441 East 250 Street 131",,11/30/2012
Indiana,Allen,"Fort Wayne","5421  Fairfield Avenue",,11/30/2012
Indiana,"St. Joseph",Mishawaka,"816 North Main Street Apt. C",,12/01/2012
Indiana,Madison,Anderson,"884 East Hartman Road",,12/02/2012
Indiana,Fountain,Kingman,"189 East St Rd 234",,12/03/2012
Indiana,Howard,Kokomo,"1508 North Cooper Street",,12/03/2012
Indiana,Whitley,Columbia,"1253 East 100 S.",,12/04/2012
Indiana,Monroe,Bloomington,"3237  Acadia Court",,12/05/2012
Indiana,Elkhart,Elkhart,"26219  County Rd. 4",,12/05/2012
Indiana,Huntington,Huntington,"607  Cline Street",,12/05/2012
Indiana,Marion,"Beech Grove","2204  Albany 1/2 Street",,12/05/2012
Indiana,Shelby,"Flat Rock","34  E. 900 Souith Road",,12/06/2012
Indiana,Madison,Anderson,"1207  E. 29th Street",,12/06/2012
Indiana,Miami,Peru,"2934 West N.  300",,12/06/2012
Indiana,Greene,Bloomfield,"4747  E. State Road 58",,12/07/2012
Indiana,Johnson,Edinburgh,"106  1/2 E Main Cross 1 Street",,12/08/2012
Indiana,Clinton,Frankfort,"560  1/2 Washington Avenue",,12/08/2012
Indiana,Vigo,"Terre Haute","1025  8th Street 1",,12/09/2012
Indiana,Bartholomew,Edinburgh,"911 North Main Street",,12/10/2012
Indiana,Greene,Linton,"241  L Street",,12/11/2012
Indiana,Monroe,Bloomington,"1500 East Kirkwood Avenue",,12/11/2012
Indiana,Knox,Bruceville,"4441 East Robinson",,12/11/2012
Indiana,Madison,Anderson,"220 East 4th Street",,12/12/2012
Indiana,Steuben,Pleasant,"4525  N Old State 27 Road",,12/12/2012
Indiana,Warren,Williamsport,"7722  County Road 100 North Road",,12/13/2012
Indiana,Knox,Bicknell,"616  Illinois",,12/13/2012
Indiana,Hamilton,Noblesville,"1098  N 8th Street",,12/14/2012
Indiana,Pike,Petersburg,"310 North Cold Springs",,12/14/2012
Indiana,Huntington,Huntington,"1622  Salamonie Avenue",,12/14/2012
Indiana,Vanderburgh,Evansville,"240  Van Bibber Avenue",,12/15/2012
Indiana,Madison,Anderson,"2912  Central Street",,12/16/2012
Indiana,Delaware,Muncie,"1525 North Ribble",,12/16/2012
Indiana,Henry,"New Castle","722 North 24th Street",,12/17/2012
Indiana,Dearborn,Lawrenceburg,"1537  Fairway Drive 101",,12/17/2012
Indiana,Marshall,Plymouth,"1001  Lake Avenue 1/2",,12/17/2012
Indiana,Miami,Miami,"1955 East 1050 Street",,12/17/2012
Indiana,Steuben,Fremont,"1075 East 625 North",,12/18/2012
Indiana,Jackson,Seymour,"1046  Dutchman Lane",,12/18/2012
Indiana,Decatur,Greensburg,"638  Park Drive Lot 11",,12/18/2012
Indiana,Madison,Muncie,"712 East 3rd Street",,12/18/2012
Indiana,Bartholomew,Columbus,"2001  Mckinley Avenue",,12/18/2012
Indiana,"St. Joseph",Mishawaka,"919 East Borley Avenue",,12/19/2012
Indiana,Knox,Edwardsport,"102 East Shipping Street",,12/19/2012
Indiana,Whitley,Columbia,"4721 East Lincoln Way",,12/19/2012
Indiana,Clay,Brazil,"1002 North Mcguire Street",,12/19/2012
Indiana,Dekalb,Garrett,"80  Arbor Drive",,12/19/2012
Indiana,Randolph,Losantville,"7523 North 1100 West",,12/20/2012
Indiana,Harrison,"New Salisbury","1606  Cemetery Road",,12/20/2012
Indiana,Bartholomew,Hope,"155  Meadow Place",,12/20/2012
Indiana,Vanderburgh,Evansville,"1214  Edgar Street B",,12/21/2012
Indiana,Dekalb,Auburn,"342  9th Street",,12/23/2012
Indiana,Dekalb,Auburn,"344  9th Street",,12/23/2012
Indiana,Delaware,Muncie,"3109 North Hackley Street",,12/24/2012
Indiana,Dekalb,Auburn,"1117  Irene Street",,12/24/2012
Indiana,Greene,Bloomfield,"286 North Judge Street",,12/24/2012
Indiana,Delaware,Muncie,"3600 East 29th Street",,12/24/2012
Indiana,Perry,Cannelton,"619  Washington",,12/29/2012
Indiana,Bartholomew,Columbus,"1930  12th Street",,12/29/2012
Indiana,Howard,Kokomo,"1821 North Delphos",,12/30/2012
Indiana,Elkhart,Goshen,"60390  Fenmore",,01/01/2013
Indiana,Huntington,Huntington,"1727  Grant",,01/01/2013
Indiana,Monroe,Bloomington,"900 North Curry Pike 20",,01/02/2013
Indiana,Marion,Indianapolis,"9625 East 30th Street",,01/03/2013
Indiana,Steuben,Angola,"416 North West Street",,01/03/2013
Indiana,Vanderburgh,Evansville,"814 North Barker",,01/03/2013
Indiana,Johnson,Edinburgh,"106  1/2 E Main Cross",,01/03/2013
Indiana,White,Reynolds,"2176 West N 450",,01/04/2013
Indiana,Vigo,"Terre Haute","120  N 22 Nd Street",,01/04/2013
Indiana,Harrison,Corydon,"754  Browns Lane",,01/05/2013
Indiana,Monroe,Bloomington,"900  N Curry Pike 6",,01/07/2013
Indiana,Madison,Anderson,"4403  Ridgeview Road",,01/08/2013
Indiana,Madison,Elwood,"2606 North P Street",,01/08/2013
Indiana,Jefferson,Madison,"2317 North Lanier",,01/08/2013
Indiana,Vanderburgh,Evansville,"1910 East Illinois A",,01/08/2013
Indiana,Lawrence,Bedford,"1806  30th Street 3",,01/08/2013
Indiana,Adams,Berne,"505  Debrah Lane 118",,01/08/2013
Indiana,Madison,Anderson,"217 East 15th Street",,01/08/2013
Indiana,Johnson,Franklin,"2013 East Benjamin Street 3",,01/09/2013
Indiana,Monroe,Bloomington,"5665  E State Road 46 56",,01/09/2013
Indiana,Warrick,Newburgh,"Camp Brosend Road",,01/10/2013
Indiana,Lawrence,Bedford,"2624  R Street",,01/10/2013
Indiana,Jay,Pennville,"410 East Pleasant Street",,01/11/2013
Indiana,Bartholomew,Edinburgh,"722  Walnut Street",,01/11/2013
Indiana,Delaware,Muncie,"1301 East 8th Street",,01/11/2013
Indiana,Gibson,Princeton,"1427 North Jefferson",,01/11/2013
Indiana,Marshall,Argos,"5663  18th Road",,01/14/2013
Indiana,Vanderburgh,Evansville,"2120  Haven  B",,01/14/2013
Indiana,Lawrence,Bedford,"525  Skyline",,01/15/2013
Indiana,Delaware,Muncie,"1103  E 17th Street",,01/16/2013
Indiana,Tipton,Windfall,"312  Canal",,01/18/2013
Indiana,Fountain,Attica,"407 North 5th Street",,01/18/2013
Indiana,Rush,Rushville,"530 North Main Street 2",,01/18/2013
Indiana,Vigo,"Terre Haute","1133  N 24th Street",,01/20/2013
Indiana,Laporte,Laporte,"1083 East State  2 408 Road",,01/20/2013
Indiana,Noble,Kendallville,"641  Dowling Street",,01/20/2013
Indiana,Harrison,Corydon,"260  Summit View Drive 105",,01/20/2013
Indiana,Madison,Anderson,"2809  Morton Street",,01/21/2013
Indiana,Jefferson,Hanover,"9618  E Bethel Road",,01/21/2013
Indiana,Delaware,Muncie,"425 North Proud Street",,01/22/2013
Indiana,Henry,Kendallville,"203 North Vine Street",,01/22/2013
Indiana,Vanderburgh,Evansville,"106 East Maryland Street",,01/22/2013
Indiana,Henry,Middletown,"648  Locust Street 3",,01/22/2013
Indiana,Grant,Marion,"332 East Grant Street",,01/23/2013
Indiana,Monroe,Bloomington,"1021 North 14th Street",,01/23/2013
Indiana,"St Joseph",Lakeville,"105  1st Road",,01/23/2013
Indiana,Elkhart,Goshen,"712 North 10th Street",,01/23/2013
Indiana,Floyd,"New Albany","3943  Douglas Avenida",,01/25/2013
Indiana,Clark,Sellersburg,"2122  Jefferson Boulevard",,01/26/2013
Indiana,Tipton,Tipton,"211 East Adams Street",,01/26/2013
Indiana,Shelby,Shelbyville,"1103  State Street",,01/27/2013
Indiana,Delaware,Muncie,"2701 North Mulberry Street",,01/27/2013
Indiana,Vanderburgh,Evansville,"1559  Henning",,01/28/2013
Indiana,Monroe,Bloomington,"15th Street",,01/28/2013
Indiana,Kosciusko,Leesburg,"308  Smith Street",,01/28/2013
Indiana,Monroe,Bloomington,"4574 East Woodland Drive D",,01/28/2013
Indiana,Cass,Logansport,"1933  Erie Avenue",,01/29/2013
Indiana,Madison,Anderson,"705 East 6th Street",,01/29/2013
Indiana,Grant,Marion,"1313 North Carroll Street",,01/30/2013
Indiana,Vanderburgh,Evansville,"2810  Rheinhardt Avenue",,02/01/2013
Indiana,Perry,"Tell City","1931  Bradford Drive",,02/01/2013
Indiana,Sullivan,Fairbanks,"6891 East County Road 750 N",,02/02/2013
Indiana,Dekalb,Waterloo,"670 East Union       70 Street",,02/02/2013
Indiana,Blackford,Montpelier,"621 North Standart Oil Boulevard 33",,02/03/2013
Indiana,Cass,Logansport,"1621 East Broadway 3",,02/03/2013
Indiana,Madison,Anderson,"1613  Dewey Street",,02/04/2013
Indiana,Daviess,Washington,"17  Coronado Drive",,02/05/2013
Indiana,Vanderburgh,Evansville,"502 East Virginia Street",,02/05/2013
Indiana,Madison,Alexandria,"809 North Minnesota Avenue",,02/06/2013
Indiana,Kosciusko,Warsaw,"112 North Scott Street A",,02/06/2013
Indiana,Allen,"Fort Wayne","912 East Jefferson Boulevard 3",,02/07/2013
Indiana,Noble,Albion,"4027 East 275 South",,02/08/2013
Indiana,Warrick,Boonville,"2633 North Sr 61",,02/09/2013
Indiana,Franklin,Batesville,"6128  Pipe Creek Road",,02/09/2013
Indiana,Steuben,Angola,"0993 East 300 North  Lot 35",,02/09/2013
Indiana,Monroe,Bloomington,"612  Skyline Drive",,02/11/2013
Indiana,Marshall,Argos,"13117  Hickory Road",,02/11/2013
Indiana,Wells,Bluffton,"211 East Market Street",,02/11/2013
Indiana,Fountain,Hillsboro,"387 North State Road 341",,02/12/2013
Indiana,Martin,Loogootee,"301 North First Street",,02/12/2013
Indiana,Marshall,Plymouth,"1420  E Madison Street 24",,02/13/2013
Indiana,Elkhart,Nappanee,"455  E Indiana Avenue",,02/13/2013
Indiana,Monroe,Ellettsville,"715  E Association Street 1",,02/13/2013
Indiana,Delaware,Muncie,"305  E 22nd Street",,02/13/2013
Indiana,Whitley,"Columbia City","0236 North E 150",,02/14/2013
Indiana,Madison,Anderson,"1212  Pearl Street 209",,02/14/2013
Indiana,Adams,Berne,"164  Interlaken Drive",,02/14/2013
Indiana,Delaware,Muncie,"2529  N Elgin Street 5",,02/16/2013
Indiana,Howard,Kokomo,"611  E Tate Street",,02/18/2013
Indiana,Perry,"Tell City","1630  Tell",,02/19/2013
Indiana,Clark,Henryville,"1821  Old State Road",,02/19/2013
Indiana,Vanderburgh,Evansville,"2513 East Virginia",,02/19/2013
Indiana,Jefferson,Madison,"210  Ivy Tech Drive H",,02/19/2013
Indiana,Knox,Vincennes,"210 North 10th Street 3",,02/20/2013
Indiana,Clark,Borden,"14914  Beyl Road",,02/20/2013
Indiana,Scott,Lexington,"8006 East Mace Road",,02/21/2013
Indiana,Madison,Anderson,"2428 East 38th Street",,02/21/2013
Indiana,Tippecanoe,Lafayette,"1801  Pierce Street",,02/22/2013
Indiana,Allen,"Fort Wayne","1436  Oakland Street",,02/23/2013
Indiana,Howard,Kokomo,"4705  Pavilion Court",,02/23/2013
Indiana,Scott,Austin,"138  Blunt Street",,02/25/2013
Indiana,Pike,Petersburg,"7551 East N 350",,02/25/2013
Indiana,Madison,Anderson,"1425 East 3rd Street",,02/25/2013
Indiana,Vermillion,Clinton,"1604  Fairway Court",,02/25/2013
Indiana,Monroe,Bloomington,"5101  Madison Street",,02/26/2013
Indiana,Monroe,Bloomington,"1645 East Rayletown Road",,02/27/2013
Indiana,Warrick,Boonville,"705 East Walnut Street",,02/27/2013
Indiana,Harrison,Corydon,"163  Valley Road",,02/27/2013
Indiana,Gibson,Princeton,"221  Chestnut  15b",,02/28/2013
Indiana,Wells,Bluffton,"112 North Main Street 13",,02/28/2013
Indiana,Henry,"New Castle","1609  Irvin Street",,02/28/2013
Indiana,Elkhart,Goshen,"911 North 6th Street",,02/28/2013
Indiana,Allen,"Fort Wayne","4600  Woodway Drive",,03/01/2013
Indiana,Montgomery,Crawfordsville,"915  Spann Avenue",,03/03/2013
Indiana,Johnson,Greenwood,"1712  Averitt Road",,03/03/2013
Indiana,Lawrence,Oolitic,"704  Walnut Street D",,03/06/2013
Indiana,Jackson,Seymour,"1408 North Vine",,03/06/2013
Indiana,Marshall,Plymouth,"1008 North Plum",,03/07/2013
Indiana,Delaware,Muncie,"1801 North Elm Street 1",,03/07/2013
Indiana,Madison,Alexandria,"709 1/2 N Clinton St",,03/07/2013
Indiana,Blackford,Hartford,"105 North 400 East",,03/07/2013
Indiana,Wabash,Wabash,"80 West Sinclair Street",,03/09/2013
Indiana,Madison,Anderson,"2702  Fountain Street",,03/09/2013
Indiana,Vermillion,Clinton,"341 North Main Street",,03/10/2013
